canonical_id,uid,source_file,source_sheet,source_row_no,raw_name,city,province,org_type,anchor_id,cluster_match_score,needs_review,conflict_with_anchor,reasons
CANON-S00654,S3-1073,具身智能岗位_技术规范聚类分析_v2.xlsx,岗位明细,1073,"禾赛科技","","",company,"",1.0000,0,0,"name_cn_exact_norm|name_cn_jw_1.00|name_cn_jac_1.00|type_match"
CANON-S00654,S3-1085,具身智能岗位_技术规范聚类分析_v2.xlsx,岗位明细,1085,"禾赛科技","","",company,"",1.0000,0,0,"name_cn_exact_norm|name_cn_jw_1.00|name_cn_jac_1.00|type_match"
CANON-S00654,S3-1086,具身智能岗位_技术规范聚类分析_v2.xlsx,岗位明细,1086,"禾赛科技","","",company,"",1.0000,0,0,"name_cn_exact_norm|name_cn_jw_1.00|name_cn_jac_1.00|type_match"
CANON-S00654,S3-1089,具身智能岗位_技术规范聚类分析_v2.xlsx,岗位明细,1089,"禾赛科技","","",company,"",1.0000,0,0,"name_cn_exact_norm|name_cn_jw_1.00|name_cn_jac_1.00|type_match"
CANON-S00654,S3-1091,具身智能岗位_技术规范聚类分析_v2.xlsx,岗位明细,1091,"禾赛科技","","",company,"",1.0000,0,0,"name_cn_exact_norm|name_cn_jw_1.00|name_cn_jac_1.00|type_match"
CANON-S00654,S3-1092,具身智能岗位_技术规范聚类分析_v2.xlsx,岗位明细,1092,"禾赛科技","","",company,"",1.0000,0,0,"name_cn_exact_norm|name_cn_jw_1.00|name_cn_jac_1.00|type_match"
CANON-S00654,S3-1100,具身智能岗位_技术规范聚类分析_v2.xlsx,岗位明细,1100,"禾赛科技","","",company,"",1.0000,0,0,"name_cn_exact_norm|name_cn_jw_1.00|name_cn_jac_1.00|type_match"
CANON-S00654,S3-1102,具身智能岗位_技术规范聚类分析_v2.xlsx,岗位明细,1102,"禾赛科技","","",company,"",1.0000,0,0,"name_cn_exact_norm|name_cn_jw_1.00|name_cn_jac_1.00|type_match"
CANON-S00654,S3-1113,具身智能岗位_技术规范聚类分析_v2.xlsx,岗位明细,1113,"禾赛科技","","",company,"",1.0000,0,0,"name_cn_exact_norm|name_cn_jw_1.00|name_cn_jac_1.00|type_match"
CANON-S00654,S3-1114,具身智能岗位_技术规范聚类分析_v2.xlsx,岗位明细,1114,"禾赛科技","","",company,"",1.0000,0,0,"name_cn_exact_norm|name_cn_jw_1.00|name_cn_jac_1.00|type_match"
CANON-S00654,S3-1119,具身智能岗位_技术规范聚类分析_v2.xlsx,岗位明细,1119,"禾赛科技","","",company,"",1.0000,0,0,"name_cn_exact_norm|name_cn_jw_1.00|name_cn_jac_1.00|type_match"
CANON-S00654,S3-1126,具身智能岗位_技术规范聚类分析_v2.xlsx,岗位明细,1126,"禾赛科技","","",company,"",1.0000,0,0,"name_cn_exact_norm|name_cn_jw_1.00|name_cn_jac_1.00|type_match"
CANON-S00654,S3-1133,具身智能岗位_技术规范聚类分析_v2.xlsx,岗位明细,1133,"禾赛科技","","",company,"",1.0000,0,0,"name_cn_exact_norm|name_cn_jw_1.00|name_cn_jac_1.00|type_match"
CANON-S00654,S3-1173,具身智能岗位_技术规范聚类分析_v2.xlsx,岗位明细,1173,"禾赛科技","","",company,"",1.0000,0,0,"name_cn_exact_norm|name_cn_jw_1.00|name_cn_jac_1.00|type_match"
CANON-S00654,S3-1175,具身智能岗位_技术规范聚类分析_v2.xlsx,岗位明细,1175,"禾赛科技","","",company,"",1.0000,0,0,"name_cn_exact_norm|name_cn_jw_1.00|name_cn_jac_1.00|type_match"
CANON-S00654,S3-1219,具身智能岗位_技术规范聚类分析_v2.xlsx,岗位明细,1219,"禾赛科技","","",company,"",1.0000,0,0,"name_cn_exact_norm|name_cn_jw_1.00|name_cn_jac_1.00|type_match"
CANON-S00654,S3-1235,具身智能岗位_技术规范聚类分析_v2.xlsx,岗位明细,1235,"禾赛科技","","",company,"",1.0000,0,0,"name_cn_exact_norm|name_cn_jw_1.00|name_cn_jac_1.00|type_match"
CANON-S00654,S3-1249,具身智能岗位_技术规范聚类分析_v2.xlsx,岗位明细,1249,"禾赛科技","","",company,"",1.0000,0,0,"name_cn_exact_norm|name_cn_jw_1.00|name_cn_jac_1.00|type_match"
CANON-S00654,S3-1266,具身智能岗位_技术规范聚类分析_v2.xlsx,岗位明细,1266,"禾赛科技","","",company,"",1.0000,0,0,"name_cn_exact_norm|name_cn_jw_1.00|name_cn_jac_1.00|type_match"
CANON-S00654,S3-1268,具身智能岗位_技术规范聚类分析_v2.xlsx,岗位明细,1268,"禾赛科技","","",company,"",1.0000,0,0,"name_cn_exact_norm|name_cn_jw_1.00|name_cn_jac_1.00|type_match"
CANON-S00654,S3-1270,具身智能岗位_技术规范聚类分析_v2.xlsx,岗位明细,1270,"禾赛科技","","",company,"",1.0000,0,0,"name_cn_exact_norm|name_cn_jw_1.00|name_cn_jac_1.00|type_match"
CANON-S00654,S3-1285,具身智能岗位_技术规范聚类分析_v2.xlsx,岗位明细,1285,"禾赛科技","","",company,"",1.0000,0,0,"name_cn_exact_norm|name_cn_jw_1.00|name_cn_jac_1.00|type_match"
CANON-S00654,S3-1286,具身智能岗位_技术规范聚类分析_v2.xlsx,岗位明细,1286,"禾赛科技","","",company,"",1.0000,0,0,"name_cn_exact_norm|name_cn_jw_1.00|name_cn_jac_1.00|type_match"
CANON-S00654,S3-1288,具身智能岗位_技术规范聚类分析_v2.xlsx,岗位明细,1288,"禾赛科技","","",company,"",1.0000,0,0,"name_cn_exact_norm|name_cn_jw_1.00|name_cn_jac_1.00|type_match"
CANON-S00654,S3-1289,具身智能岗位_技术规范聚类分析_v2.xlsx,岗位明细,1289,"禾赛科技","","",company,"",1.0000,0,0,"name_cn_exact_norm|name_cn_jw_1.00|name_cn_jac_1.00|type_match"
CANON-S00654,S3-1299,具身智能岗位_技术规范聚类分析_v2.xlsx,岗位明细,1299,"禾赛科技","","",company,"",1.0000,0,0,"name_cn_exact_norm|name_cn_jw_1.00|name_cn_jac_1.00|type_match"
CANON-S00654,S3-1306,具身智能岗位_技术规范聚类分析_v2.xlsx,岗位明细,1306,"禾赛科技","","",company,"",1.0000,0,0,"name_cn_exact_norm|name_cn_jw_1.00|name_cn_jac_1.00|type_match"
CANON-S00654,S3-1308,具身智能岗位_技术规范聚类分析_v2.xlsx,岗位明细,1308,"禾赛科技","","",company,"",1.0000,0,0,"name_cn_exact_norm|name_cn_jw_1.00|name_cn_jac_1.00|type_match"
CANON-S00654,S3-1309,具身智能岗位_技术规范聚类分析_v2.xlsx,岗位明细,1309,"禾赛科技","","",company,"",1.0000,0,0,"name_cn_exact_norm|name_cn_jw_1.00|name_cn_jac_1.00|type_match"
CANON-S00654,S3-1321,具身智能岗位_技术规范聚类分析_v2.xlsx,岗位明细,1321,"禾赛科技","","",company,"",1.0000,0,0,"name_cn_exact_norm|name_cn_jw_1.00|name_cn_jac_1.00|type_match"
CANON-S00654,S3-1322,具身智能岗位_技术规范聚类分析_v2.xlsx,岗位明细,1322,"禾赛科技","","",company,"",1.0000,0,0,"name_cn_exact_norm|name_cn_jw_1.00|name_cn_jac_1.00|type_match"
CANON-S00654,S3-1323,具身智能岗位_技术规范聚类分析_v2.xlsx,岗位明细,1323,"禾赛科技","","",company,"",1.0000,0,0,"name_cn_exact_norm|name_cn_jw_1.00|name_cn_jac_1.00|type_match"
CANON-S00654,S3-1336,具身智能岗位_技术规范聚类分析_v2.xlsx,岗位明细,1336,"禾赛科技","","",company,"",1.0000,0,0,"name_cn_exact_norm|name_cn_jw_1.00|name_cn_jac_1.00|type_match"
CANON-S00654,S3-1344,具身智能岗位_技术规范聚类分析_v2.xlsx,岗位明细,1344,"禾赛科技","","",company,"",1.0000,0,0,"name_cn_exact_norm|name_cn_jw_1.00|name_cn_jac_1.00|type_match"
CANON-S00654,S3-1348,具身智能岗位_技术规范聚类分析_v2.xlsx,岗位明细,1348,"禾赛科技","","",company,"",1.0000,0,0,"name_cn_exact_norm|name_cn_jw_1.00|name_cn_jac_1.00|type_match"
CANON-S00654,S3-1354,具身智能岗位_技术规范聚类分析_v2.xlsx,岗位明细,1354,"禾赛科技","","",company,"",1.0000,0,0,"name_cn_exact_norm|name_cn_jw_1.00|name_cn_jac_1.00|type_match"
CANON-S00654,S3-1367,具身智能岗位_技术规范聚类分析_v2.xlsx,岗位明细,1367,"禾赛科技","","",company,"",1.0000,0,0,"name_cn_exact_norm|name_cn_jw_1.00|name_cn_jac_1.00|type_match"
CANON-S00654,S3-1368,具身智能岗位_技术规范聚类分析_v2.xlsx,岗位明细,1368,"禾赛科技","","",company,"",1.0000,0,0,"name_cn_exact_norm|name_cn_jw_1.00|name_cn_jac_1.00|type_match"
CANON-S00654,S3-1370,具身智能岗位_技术规范聚类分析_v2.xlsx,岗位明细,1370,"禾赛科技","","",company,"",1.0000,0,0,"name_cn_exact_norm|name_cn_jw_1.00|name_cn_jac_1.00|type_match"
CANON-S00654,S3-1376,具身智能岗位_技术规范聚类分析_v2.xlsx,岗位明细,1376,"禾赛科技","","",company,"",1.0000,0,0,"name_cn_exact_norm|name_cn_jw_1.00|name_cn_jac_1.00|type_match"
CANON-S00654,S3-1378,具身智能岗位_技术规范聚类分析_v2.xlsx,岗位明细,1378,"禾赛科技","","",company,"",1.0000,0,0,"name_cn_exact_norm|name_cn_jw_1.00|name_cn_jac_1.00|type_match"
CANON-S00654,S3-1401,具身智能岗位_技术规范聚类分析_v2.xlsx,岗位明细,1401,"禾赛科技","","",company,"",1.0000,0,0,"name_cn_exact_norm|name_cn_jw_1.00|name_cn_jac_1.00|type_match"
CANON-S00654,S3-1413,具身智能岗位_技术规范聚类分析_v2.xlsx,岗位明细,1413,"禾赛科技","","",company,"",1.0000,0,0,"name_cn_exact_norm|name_cn_jw_1.00|name_cn_jac_1.00|type_match"
CANON-S00654,S3-1416,具身智能岗位_技术规范聚类分析_v2.xlsx,岗位明细,1416,"禾赛科技","","",company,"",1.0000,0,0,"name_cn_exact_norm|name_cn_jw_1.00|name_cn_jac_1.00|type_match"
CANON-S00654,S3-1417,具身智能岗位_技术规范聚类分析_v2.xlsx,岗位明细,1417,"禾赛科技","","",company,"",1.0000,0,0,"name_cn_exact_norm|name_cn_jw_1.00|name_cn_jac_1.00|type_match"
CANON-S00654,S3-1439,具身智能岗位_技术规范聚类分析_v2.xlsx,岗位明细,1439,"禾赛科技","","",company,"",1.0000,0,0,"name_cn_exact_norm|name_cn_jw_1.00|name_cn_jac_1.00|type_match"
CANON-S00654,S3-1451,具身智能岗位_技术规范聚类分析_v2.xlsx,岗位明细,1451,"禾赛科技","","",company,"",1.0000,0,0,"name_cn_exact_norm|name_cn_jw_1.00|name_cn_jac_1.00|type_match"
CANON-S00654,S3-1460,具身智能岗位_技术规范聚类分析_v2.xlsx,岗位明细,1460,"禾赛科技","","",company,"",1.0000,0,0,"name_cn_exact_norm|name_cn_jw_1.00|name_cn_jac_1.00|type_match"
CANON-S00654,S3-1461,具身智能岗位_技术规范聚类分析_v2.xlsx,岗位明细,1461,"禾赛科技","","",company,"",1.0000,0,0,"name_cn_exact_norm|name_cn_jw_1.00|name_cn_jac_1.00|type_match"
CANON-S00654,S3-1475,具身智能岗位_技术规范聚类分析_v2.xlsx,岗位明细,1475,"禾赛科技","","",company,"",1.0000,0,0,"name_cn_exact_norm|name_cn_jw_1.00|name_cn_jac_1.00|type_match"
CANON-S00654,S3-1486,具身智能岗位_技术规范聚类分析_v2.xlsx,岗位明细,1486,"禾赛科技","","",company,"",1.0000,0,0,"name_cn_exact_norm|name_cn_jw_1.00|name_cn_jac_1.00|type_match"
CANON-S00654,S3-1491,具身智能岗位_技术规范聚类分析_v2.xlsx,岗位明细,1491,"禾赛科技","","",company,"",1.0000,0,0,"name_cn_exact_norm|name_cn_jw_1.00|name_cn_jac_1.00|type_match"
CANON-S00654,S3-1497,具身智能岗位_技术规范聚类分析_v2.xlsx,岗位明细,1497,"禾赛科技","","",company,"",1.0000,0,0,"name_cn_exact_norm|name_cn_jw_1.00|name_cn_jac_1.00|type_match"
CANON-S00654,S3-1502,具身智能岗位_技术规范聚类分析_v2.xlsx,岗位明细,1502,"禾赛科技","","",company,"",1.0000,0,0,"name_cn_exact_norm|name_cn_jw_1.00|name_cn_jac_1.00|type_match"
CANON-S00654,S3-1503,具身智能岗位_技术规范聚类分析_v2.xlsx,岗位明细,1503,"禾赛科技","","",company,"",1.0000,0,0,"name_cn_exact_norm|name_cn_jw_1.00|name_cn_jac_1.00|type_match"
CANON-S00654,S3-1504,具身智能岗位_技术规范聚类分析_v2.xlsx,岗位明细,1504,"禾赛科技","","",company,"",1.0000,0,0,"name_cn_exact_norm|name_cn_jw_1.00|name_cn_jac_1.00|type_match"
CANON-S00654,S3-1533,具身智能岗位_技术规范聚类分析_v2.xlsx,岗位明细,1533,"禾赛科技","","",company,"",1.0000,0,0,"name_cn_exact_norm|name_cn_jw_1.00|name_cn_jac_1.00|type_match"
CANON-S00654,S3-1537,具身智能岗位_技术规范聚类分析_v2.xlsx,岗位明细,1537,"禾赛科技","","",company,"",1.0000,0,0,"name_cn_exact_norm|name_cn_jw_1.00|name_cn_jac_1.00|type_match"
CANON-S00654,S3-1540,具身智能岗位_技术规范聚类分析_v2.xlsx,岗位明细,1540,"禾赛科技","","",company,"",1.0000,0,0,"name_cn_exact_norm|name_cn_jw_1.00|name_cn_jac_1.00|type_match"
CANON-S00654,S3-1552,具身智能岗位_技术规范聚类分析_v2.xlsx,岗位明细,1552,"禾赛科技","","",company,"",1.0000,0,0,"name_cn_exact_norm|name_cn_jw_1.00|name_cn_jac_1.00|type_match"
CANON-S00654,S3-1574,具身智能岗位_技术规范聚类分析_v2.xlsx,岗位明细,1574,"禾赛科技","","",company,"",1.0000,0,0,"name_cn_exact_norm|name_cn_jw_1.00|name_cn_jac_1.00|type_match"
CANON-S00654,S3-1591,具身智能岗位_技术规范聚类分析_v2.xlsx,岗位明细,1591,"禾赛科技","","",company,"",1.0000,0,0,"name_cn_exact_norm|name_cn_jw_1.00|name_cn_jac_1.00|type_match"
CANON-S00654,S3-1600,具身智能岗位_技术规范聚类分析_v2.xlsx,岗位明细,1600,"禾赛科技","","",company,"",1.0000,0,0,"name_cn_exact_norm|name_cn_jw_1.00|name_cn_jac_1.00|type_match"
CANON-S00654,S3-1613,具身智能岗位_技术规范聚类分析_v2.xlsx,岗位明细,1613,"禾赛科技","","",company,"",1.0000,0,0,"name_cn_exact_norm|name_cn_jw_1.00|name_cn_jac_1.00|type_match"
CANON-S00654,S3-1614,具身智能岗位_技术规范聚类分析_v2.xlsx,岗位明细,1614,"禾赛科技","","",company,"",1.0000,0,0,"name_cn_exact_norm|name_cn_jw_1.00|name_cn_jac_1.00|type_match"
CANON-S00654,S3-1624,具身智能岗位_技术规范聚类分析_v2.xlsx,岗位明细,1624,"禾赛科技","","",company,"",1.0000,0,0,"name_cn_exact_norm|name_cn_jw_1.00|name_cn_jac_1.00|type_match"
CANON-S00654,S3-1639,具身智能岗位_技术规范聚类分析_v2.xlsx,岗位明细,1639,"禾赛科技","","",company,"",1.0000,0,0,"name_cn_exact_norm|name_cn_jw_1.00|name_cn_jac_1.00|type_match"
CANON-S00654,S3-1681,具身智能岗位_技术规范聚类分析_v2.xlsx,岗位明细,1681,"禾赛科技","","",company,"",1.0000,0,0,"name_cn_exact_norm|name_cn_jw_1.00|name_cn_jac_1.00|type_match"
CANON-S00654,S3-1682,具身智能岗位_技术规范聚类分析_v2.xlsx,岗位明细,1682,"禾赛科技","","",company,"",1.0000,0,0,"name_cn_exact_norm|name_cn_jw_1.00|name_cn_jac_1.00|type_match"
CANON-S00654,S3-1688,具身智能岗位_技术规范聚类分析_v2.xlsx,岗位明细,1688,"禾赛科技","","",company,"",1.0000,0,0,"name_cn_exact_norm|name_cn_jw_1.00|name_cn_jac_1.00|type_match"
CANON-S00654,S3-1695,具身智能岗位_技术规范聚类分析_v2.xlsx,岗位明细,1695,"禾赛科技","","",company,"",1.0000,0,0,"name_cn_exact_norm|name_cn_jw_1.00|name_cn_jac_1.00|type_match"
CANON-S00654,S3-1696,具身智能岗位_技术规范聚类分析_v2.xlsx,岗位明细,1696,"禾赛科技","","",company,"",1.0000,0,0,"name_cn_exact_norm|name_cn_jw_1.00|name_cn_jac_1.00|type_match"
CANON-S00654,S3-1699,具身智能岗位_技术规范聚类分析_v2.xlsx,岗位明细,1699,"禾赛科技","","",company,"",1.0000,0,0,"name_cn_exact_norm|name_cn_jw_1.00|name_cn_jac_1.00|type_match"
CANON-S00654,S3-1701,具身智能岗位_技术规范聚类分析_v2.xlsx,岗位明细,1701,"禾赛科技","","",company,"",1.0000,0,0,"name_cn_exact_norm|name_cn_jw_1.00|name_cn_jac_1.00|type_match"
CANON-S00654,S3-1703,具身智能岗位_技术规范聚类分析_v2.xlsx,岗位明细,1703,"禾赛科技","","",company,"",1.0000,0,0,"name_cn_exact_norm|name_cn_jw_1.00|name_cn_jac_1.00|type_match"
CANON-S00654,S3-1704,具身智能岗位_技术规范聚类分析_v2.xlsx,岗位明细,1704,"禾赛科技","","",company,"",1.0000,0,0,"name_cn_exact_norm|name_cn_jw_1.00|name_cn_jac_1.00|type_match"
CANON-S00654,S3-1713,具身智能岗位_技术规范聚类分析_v2.xlsx,岗位明细,1713,"禾赛科技","","",company,"",1.0000,0,0,"name_cn_exact_norm|name_cn_jw_1.00|name_cn_jac_1.00|type_match"
CANON-S00654,S3-1742,具身智能岗位_技术规范聚类分析_v2.xlsx,岗位明细,1742,"禾赛科技","","",company,"",1.0000,0,0,"name_cn_exact_norm|name_cn_jw_1.00|name_cn_jac_1.00|type_match"
CANON-S00654,S3-1778,具身智能岗位_技术规范聚类分析_v2.xlsx,岗位明细,1778,"禾赛科技","","",company,"",1.0000,0,0,"name_cn_exact_norm|name_cn_jw_1.00|name_cn_jac_1.00|type_match"
CANON-S00654,S3-1779,具身智能岗位_技术规范聚类分析_v2.xlsx,岗位明细,1779,"禾赛科技","","",company,"",1.0000,0,0,"name_cn_exact_norm|name_cn_jw_1.00|name_cn_jac_1.00|type_match"
CANON-S00654,S3-1787,具身智能岗位_技术规范聚类分析_v2.xlsx,岗位明细,1787,"禾赛科技","","",company,"",1.0000,0,0,"name_cn_exact_norm|name_cn_jw_1.00|name_cn_jac_1.00|type_match"
CANON-S00654,S3-1822,具身智能岗位_技术规范聚类分析_v2.xlsx,岗位明细,1822,"禾赛科技","","",company,"",1.0000,0,0,"name_cn_exact_norm|name_cn_jw_1.00|name_cn_jac_1.00|type_match"
CANON-S00654,S3-1844,具身智能岗位_技术规范聚类分析_v2.xlsx,岗位明细,1844,"禾赛科技","","",company,"",1.0000,0,0,"name_cn_exact_norm|name_cn_jw_1.00|name_cn_jac_1.00|type_match"
CANON-S00654,S3-1845,具身智能岗位_技术规范聚类分析_v2.xlsx,岗位明细,1845,"禾赛科技","","",company,"",1.0000,0,0,"name_cn_exact_norm|name_cn_jw_1.00|name_cn_jac_1.00|type_match"
CANON-S00654,S3-1873,具身智能岗位_技术规范聚类分析_v2.xlsx,岗位明细,1873,"禾赛科技","","",company,"",1.0000,0,0,"name_cn_exact_norm|name_cn_jw_1.00|name_cn_jac_1.00|type_match"
CANON-S00654,S3-1881,具身智能岗位_技术规范聚类分析_v2.xlsx,岗位明细,1881,"禾赛科技","","",company,"",1.0000,0,0,"name_cn_exact_norm|name_cn_jw_1.00|name_cn_jac_1.00|type_match"
CANON-S00654,S3-1890,具身智能岗位_技术规范聚类分析_v2.xlsx,岗位明细,1890,"禾赛科技","","",company,"",1.0000,0,0,"name_cn_exact_norm|name_cn_jw_1.00|name_cn_jac_1.00|type_match"
CANON-S00654,S3-1891,具身智能岗位_技术规范聚类分析_v2.xlsx,岗位明细,1891,"禾赛科技","","",company,"",1.0000,0,0,"name_cn_exact_norm|name_cn_jw_1.00|name_cn_jac_1.00|type_match"
CANON-S00654,S3-1900,具身智能岗位_技术规范聚类分析_v2.xlsx,岗位明细,1900,"禾赛科技","","",company,"",1.0000,0,0,"name_cn_exact_norm|name_cn_jw_1.00|name_cn_jac_1.00|type_match"
CANON-S00654,S3-1915,具身智能岗位_技术规范聚类分析_v2.xlsx,岗位明细,1915,"禾赛科技","","",company,"",1.0000,0,0,"name_cn_exact_norm|name_cn_jw_1.00|name_cn_jac_1.00|type_match"
CANON-S00654,S3-1921,具身智能岗位_技术规范聚类分析_v2.xlsx,岗位明细,1921,"禾赛科技","","",company,"",1.0000,0,0,"name_cn_exact_norm|name_cn_jw_1.00|name_cn_jac_1.00|type_match"
CANON-S00654,S3-1923,具身智能岗位_技术规范聚类分析_v2.xlsx,岗位明细,1923,"禾赛科技","","",company,"",1.0000,0,0,"name_cn_exact_norm|name_cn_jw_1.00|name_cn_jac_1.00|type_match"
CANON-S00654,S3-1974,具身智能岗位_技术规范聚类分析_v2.xlsx,岗位明细,1974,"禾赛科技","","",company,"",1.0000,0,0,"name_cn_exact_norm|name_cn_jw_1.00|name_cn_jac_1.00|type_match"
CANON-S00654,S3-1976,具身智能岗位_技术规范聚类分析_v2.xlsx,岗位明细,1976,"禾赛科技","","",company,"",1.0000,0,0,"name_cn_exact_norm|name_cn_jw_1.00|name_cn_jac_1.00|type_match"
CANON-S00654,S3-2013,具身智能岗位_技术规范聚类分析_v2.xlsx,岗位明细,2013,"禾赛科技","","",company,"",1.0000,0,0,"name_cn_exact_norm|name_cn_jw_1.00|name_cn_jac_1.00|type_match"
CANON-S00654,S3-2016,具身智能岗位_技术规范聚类分析_v2.xlsx,岗位明细,2016,"禾赛科技","","",company,"",1.0000,0,0,"name_cn_exact_norm|name_cn_jw_1.00|name_cn_jac_1.00|type_match"
CANON-S00654,S3-2040,具身智能岗位_技术规范聚类分析_v2.xlsx,岗位明细,2040,"禾赛科技","","",company,"",1.0000,0,0,"name_cn_exact_norm|name_cn_jw_1.00|name_cn_jac_1.00|type_match"
CANON-S00654,S3-2072,具身智能岗位_技术规范聚类分析_v2.xlsx,岗位明细,2072,"禾赛科技","","",company,"",1.0000,0,0,"name_cn_exact_norm|name_cn_jw_1.00|name_cn_jac_1.00|type_match"
CANON-S00654,S3-2095,具身智能岗位_技术规范聚类分析_v2.xlsx,岗位明细,2095,"禾赛科技","","",company,"",1.0000,0,0,"name_cn_exact_norm|name_cn_jw_1.00|name_cn_jac_1.00|type_match"
CANON-S00654,S3-2111,具身智能岗位_技术规范聚类分析_v2.xlsx,岗位明细,2111,"禾赛科技","","",company,"",1.0000,0,0,"name_cn_exact_norm|name_cn_jw_1.00|name_cn_jac_1.00|type_match"
CANON-S00654,S3-2130,具身智能岗位_技术规范聚类分析_v2.xlsx,岗位明细,2130,"禾赛科技","","",company,"",1.0000,0,0,"name_cn_exact_norm|name_cn_jw_1.00|name_cn_jac_1.00|type_match"
CANON-S00654,S3-2139,具身智能岗位_技术规范聚类分析_v2.xlsx,岗位明细,2139,"禾赛科技","","",company,"",1.0000,0,0,"name_cn_exact_norm|name_cn_jw_1.00|name_cn_jac_1.00|type_match"
CANON-S00654,S3-2141,具身智能岗位_技术规范聚类分析_v2.xlsx,岗位明细,2141,"禾赛科技","","",company,"",1.0000,0,0,"name_cn_exact_norm|name_cn_jw_1.00|name_cn_jac_1.00|type_match"
CANON-S00654,S3-2149,具身智能岗位_技术规范聚类分析_v2.xlsx,岗位明细,2149,"禾赛科技","","",company,"",1.0000,0,0,"name_cn_exact_norm|name_cn_jw_1.00|name_cn_jac_1.00|type_match"
CANON-S00654,S3-2160,具身智能岗位_技术规范聚类分析_v2.xlsx,岗位明细,2160,"禾赛科技","","",company,"",1.0000,0,0,"name_cn_exact_norm|name_cn_jw_1.00|name_cn_jac_1.00|type_match"
CANON-S00654,S3-2165,具身智能岗位_技术规范聚类分析_v2.xlsx,岗位明细,2165,"禾赛科技","","",company,"",1.0000,0,0,"name_cn_exact_norm|name_cn_jw_1.00|name_cn_jac_1.00|type_match"
CANON-S00654,S3-2182,具身智能岗位_技术规范聚类分析_v2.xlsx,岗位明细,2182,"禾赛科技","","",company,"",1.0000,0,0,"name_cn_exact_norm|name_cn_jw_1.00|name_cn_jac_1.00|type_match"
CANON-S00654,S3-2209,具身智能岗位_技术规范聚类分析_v2.xlsx,岗位明细,2209,"禾赛科技","","",company,"",1.0000,0,0,"name_cn_exact_norm|name_cn_jw_1.00|name_cn_jac_1.00|type_match"
CANON-S00654,S3-2225,具身智能岗位_技术规范聚类分析_v2.xlsx,岗位明细,2225,"禾赛科技","","",company,"",1.0000,0,0,"name_cn_exact_norm|name_cn_jw_1.00|name_cn_jac_1.00|type_match"
CANON-S00654,S3-2254,具身智能岗位_技术规范聚类分析_v2.xlsx,岗位明细,2254,"禾赛科技","","",company,"",1.0000,0,0,"name_cn_exact_norm|name_cn_jw_1.00|name_cn_jac_1.00|type_match"
CANON-S00654,S3-2256,具身智能岗位_技术规范聚类分析_v2.xlsx,岗位明细,2256,"禾赛科技","","",company,"",1.0000,0,0,"name_cn_exact_norm|name_cn_jw_1.00|name_cn_jac_1.00|type_match"
CANON-S00654,S3-2278,具身智能岗位_技术规范聚类分析_v2.xlsx,岗位明细,2278,"禾赛科技","","",company,"",1.0000,0,0,"name_cn_exact_norm|name_cn_jw_1.00|name_cn_jac_1.00|type_match"
CANON-S00654,S3-2279,具身智能岗位_技术规范聚类分析_v2.xlsx,岗位明细,2279,"禾赛科技","","",company,"",1.0000,0,0,"name_cn_exact_norm|name_cn_jw_1.00|name_cn_jac_1.00|type_match"
CANON-S00654,S3-2361,具身智能岗位_技术规范聚类分析_v2.xlsx,岗位明细,2361,"禾赛科技","","",company,"",1.0000,0,0,"name_cn_exact_norm|name_cn_jw_1.00|name_cn_jac_1.00|type_match"
CANON-S00654,S3-2424,具身智能岗位_技术规范聚类分析_v2.xlsx,岗位明细,2424,"禾赛科技","","",company,"",1.0000,0,0,"name_cn_exact_norm|name_cn_jw_1.00|name_cn_jac_1.00|type_match"
CANON-S00654,S3-2426,具身智能岗位_技术规范聚类分析_v2.xlsx,岗位明细,2426,"禾赛科技","","",company,"",1.0000,0,0,"name_cn_exact_norm|name_cn_jw_1.00|name_cn_jac_1.00|type_match"
CANON-S00654,S3-2428,具身智能岗位_技术规范聚类分析_v2.xlsx,岗位明细,2428,"禾赛科技","","",company,"",1.0000,0,0,"name_cn_exact_norm|name_cn_jw_1.00|name_cn_jac_1.00|type_match"
CANON-S00654,S3-2433,具身智能岗位_技术规范聚类分析_v2.xlsx,岗位明细,2433,"禾赛科技","","",company,"",1.0000,0,0,"name_cn_exact_norm|name_cn_jw_1.00|name_cn_jac_1.00|type_match"
CANON-S00654,S3-2435,具身智能岗位_技术规范聚类分析_v2.xlsx,岗位明细,2435,"禾赛科技","","",company,"",1.0000,0,0,"name_cn_exact_norm|name_cn_jw_1.00|name_cn_jac_1.00|type_match"
CANON-S00654,S3-2441,具身智能岗位_技术规范聚类分析_v2.xlsx,岗位明细,2441,"禾赛科技","","",company,"",1.0000,0,0,"name_cn_exact_norm|name_cn_jw_1.00|name_cn_jac_1.00|type_match"
CANON-S00654,S3-2452,具身智能岗位_技术规范聚类分析_v2.xlsx,岗位明细,2452,"禾赛科技","","",company,"",1.0000,0,0,"name_cn_exact_norm|name_cn_jw_1.00|name_cn_jac_1.00|type_match"
CANON-S00654,S3-2457,具身智能岗位_技术规范聚类分析_v2.xlsx,岗位明细,2457,"禾赛科技","","",company,"",1.0000,0,0,"name_cn_exact_norm|name_cn_jw_1.00|name_cn_jac_1.00|type_match"
CANON-S00654,S3-2467,具身智能岗位_技术规范聚类分析_v2.xlsx,岗位明细,2467,"禾赛科技","","",company,"",1.0000,0,0,"name_cn_exact_norm|name_cn_jw_1.00|name_cn_jac_1.00|type_match"
